SystemID,Region,Constellation,Name,Security,Neighbors
30000972,Great Wildlands,DYK-G8,WE3-BX,-0.02,30000971:30000973:30000974
30000979,Great Wildlands,L-TEVM,HB-1NJ,-0.13,30000978:30000981:30000982
30001047,Curse,Heaven,Doril,-0.01,30000015:30001045:30001046
30001158,Catch,UX3-N2,SV5-8N,-0.21,30001153:30001160:30001161
30001228,Catch,T-HHHT,TA3T-3,-0.15,30001227:30001229:30001230
30001234,Catch,NNLX-K,UL-7I8,-0.30,30001227:30001233:30003722
30001276,Venal,48R-PS,6W-HRH,-0.21,30001275:30001277
30001295,Venal,E-I1JW,0-XIDJ,-0.12,30001293:30001296:30001297
30001300,Venal,W9MQ-1,4RX-EE,-0.16,30001288:30001301
30001305,Venal,W9MQ-1,QHJ-FW,-0.17,30001304:30001306:30001307:30001315
30001316,Venal,Y8-HHZ,MC6-5J,-0.11,30001315:30001318:30001320:30001321
30001317,Venal,Y8-HHZ,65V-RH,-0.27,30001315:30001321
30001319,Venal,Y8-HHZ,2PLH-3,-0.14,30001318:30001320:30001321
30001320,Venal,Y8-HHZ,RQ9-OZ,-0.16,30001316:30001319:30001321
30001350,Venal,0KTC-R,L-IE41,-0.66,30001323:30001351:30001352
30001971,Pure Blind,U8-CWA,JC-YX8,-0.13,30001970
30001974,Pure Blind,U8-CWA,N-H32Y,-0.15,30001970
30001994,Pure Blind,WMP-OF,DK-FXK,-0.08,30001993:30001995:30001996:30001997
30001997,Pure Blind,WMP-OF,U-INPD,-0.10,30001993:30001994:30003681
30002026,Pure Blind,K-QUVW,J-OK0C,-0.06,30002025
30002032,Pure Blind,LN-L8L,E-Z2ZX,-0.12,30002030:30002033:30003685
30002033,Pure Blind,LN-L8L,RORZ-H,-0.13,30002030:30002032:30002034:30002042
30002034,Pure Blind,LN-L8L,O-A6YN,-0.12,30002030:30002033
30002044,Pure Blind,0A-73B,Y-C3EQ,-0.14,30002043:30002045:30002046
30002482,Geminate,KR-XF4,P-6I0B,-0.37,30002481:30002483
30002484,Geminate,KR-XF4,8-KZXQ,-0.17,30002481:30002486
30002489,Geminate,KR-XF4,Atioth,-0.02,30001000:30002481:30002488
30002490,Geminate,KR-XF4,PYY3-5,-0.24,30002481
30002500,Geminate,74IL-O,JE1-36,-0.52,30002499
30002501,Geminate,74IL-O,5F-YRA,-0.43,30002499:30002502
30002893,Deklein,29V-1R,QPO-WI,-0.14,30002891:30002895
30002894,Deklein,29V-1R,R8S-1K,-0.06,30002890:30002891
30003290,Syndicate,Y4Y7-Q,5-DSFH,-0.27,30003289:30003291
30003291,Syndicate,Y4Y7-Q,AK-QBU,-0.31,30003289:30003290
30003303,Syndicate,TA-A7V,6R-PWU,-0.27,30003302
30003305,Syndicate,TA-A7V,A-ZLHX,-0.33,30003302:30003306
30003306,Syndicate,TA-A7V,UTKS-5,-0.37,30003305:30003307:30003308
30003312,Syndicate,MK7-AO,35-RK9,-0.25,30003311:30003313
30003339,Syndicate,GN-ACS,VLGD-R,-0.02,30003338:30003340
30003340,Syndicate,GN-ACS,S-GKKR,-0.02,30003338:30003339
30003343,Syndicate,59H-0G,KFR-ZE,-0.01,30003342:30003345:30003347
30003344,Syndicate,59H-0G,KLYN-8,-0.01,30003342:30003346
30003348,Syndicate,59H-0G,5KS-AB,0.00,30003342
30003350,Syndicate,QS-FVH,57-YRU,-0.01,30003349:30003351
30003356,Syndicate,6-V49K,3-IN0V,-0.03,30003355:30003357:30003358:30003359
30003359,Syndicate,6-V49K,DUV-5Y,-0.03,30003355:30003356
30003360,Syndicate,6-V49K,GRNJ-3,-0.03,30003355
30003565,Solitude,Braille,Conomette,0.30,30003307:30003566:30003567
30003573,Solitude,Elose,Pertnineere,0.44,30003307:30003574
30003610,Tenal,M-J57M,RLTG-3,-0.06,30003609:30003611
30003613,Tenal,M-J57M,PNS7-J,-0.05,30003611:30003617
30003615,Tenal,M-J57M,0-UVHJ,-0.08,30003614:30003616:30003623
30003616,Tenal,M-J57M,NCG-PW,-0.11,30003614:30003615:30003629
30003651,Tenal,2-ZRM0,Y-YHZQ,-0.41,30003650:30003652:30003653:30003654
30003652,Tenal,2-ZRM0,Z-SR1I,-0.62,30003651:30003653
30003654,Tenal,2-ZRM0,SF-XJS,-0.31,30003651:30003655
30003678,Fade,XFLN-F,CR-IFM,-0.35,30003677:30003679:30003680
30003679,Fade,XFLN-F,HHK-VL,-0.29,30003677:30003678:30003681
30003688,Fade,UWRZ-2,X36Y-G,-0.29,30003685:30003689:30003690
30003692,Fade,7X-X1Y,C-OK0R,-0.44,30003690:30003693
30003721,Providence,AZBG-H,DP-JD4,-0.06,30001236:30003719:30003720:30003722
30003747,Providence,HS7W-T,ZT-LPU,-0.08,30003746:30003766
30003749,Providence,5-88B9,VKI-T7,-0.07,30003748:30003752
30003750,Providence,5-88B9,8P9-BM,-0.10,30003748:30003751
30003756,Providence,UD-ZJ3,AY-24I,-0.17,30003754:30003758:30003773
30003764,Providence,P6N8-J,K1Y-5H,-0.08,30003762:30003765
30003765,Providence,P6N8-J,IWZ3-C,-0.09,30003763:30003764
30003768,Providence,04-H4M,18-GZM,-0.10,30003766
30003886,Khanid,Youledian,Ashmarir,0.42,30003885:30003887:30003896
30003892,Khanid,Sib,Efa,0.43,30003891:30003893:30003894:30004019
30003894,Khanid,Sib,Sabusi,0.51,30003891:30003892
30003895,Khanid,Sib,Ainsan,0.47,30003889:30003893
30003899,Khanid,Seevadin,Vezila,0.27,30003897:30003900
30003901,Khanid,Seevadin,Upt,0.15,30003900
30003910,Khanid,Fekhoya,Balanaz,0.56,30003909
30003920,Khanid,Akar,Baratar,0.15,30003919:30003923:30003930
30003921,Khanid,Akar,Arzieh,0.30,30003918
30004057,Cloud Ring,Prelle,6Z9-0M,-0.14,30004058:30004074
30004230,Aridia,Anama,Van,0.31,30004231:30004232:30005274
30004240,Aridia,Afinoo,Hier,0.36,30004239:30004242:30004267
30004243,Aridia,Mareerieh,Isid,0.27,30004242:30004247
30004499,Outer Ring,Crown,E9G-MT,0.00,30003361:30004495:30004501
30004503,Outer Ring,Heart,F-XWIN,0.00,30004502:30004504
30004505,Outer Ring,Heart,LGUZ-1,0.00,30004504:30004507:30004514
30004506,Outer Ring,Heart,BF-SDP,-0.04,30004504:30004508:30004526
30004525,Outer Ring,Sword,7-692B,0.00,30004524:30004552
30004527,Outer Ring,Regalia,AN-G54,-0.13,30004526:30004528:30004529:30004530
30004553,Fountain,Pegasus,4-EP12,-0.05,30004552:30004555
30005277,Genesis,Kihkounad,Pirna,0.30,30005276
30005278,Genesis,Kihkounad,Seshi,0.32,30005276
30005279,Genesis,Kihkounad,Anara,0.36,30005276:30005280
30005282,Genesis,EVE,Gateway,0.17,30005281:30005283
30000017,Derelik,Mamouna,Futzchag,0.17,30000018:30000020:30000021:30000022
30000021,Derelik,Mamouna,Kuharah,0.19,30000017:30000018
30000038,Derelik,Sazdih,Dooz,0.42,30000011:30000039:30000040:30000043
30000089,Derelik,Aguh,Sosa,0.30,30000090:30000091:30000092
30000093,Derelik,Aguh,Ishkad,0.37,30000090
30000096,Derelik,Mal,Mahnagh,0.21,30000097
30000100,Derelik,Mal,Timeor,0.31,30000043:30000097
30000273,Vale of the Silent,UK-MI6,C-J7CR,-0.09,30000272
30000314,Vale of the Silent,9KX-M0,A-QRQT,-0.13,30000311:30000315
30000315,Vale of the Silent,9KX-M0,WMBZ-U,-0.09,30000314:30000316
30000325,Vale of the Silent,88G-M4,JZV-F4,-0.85,30000324
30000612,Cache,BVA-YH,E1W-TB,-0.19,30000615:30000626
30000625,Cache,5HN-S5,VK-A5G,-0.56,30000624:30000626
30000627,Cache,5HN-S5,O-5TN1,-0.40,30000626:30000629
30000908,Great Wildlands,U-3HAO,56D-TC,-0.70,30000907:30000909:30000910:30000927
30000915,Great Wildlands,K-DLD2,N-6Z8B,-0.08,30000914:30000962:30000989
30000919,Great Wildlands,V-LQBF,7-IDWY,-0.01,30000912:30000925:30000926
30000921,Great Wildlands,V-LQBF,UT-UZB,-0.01,30000924:30000925:30001020
30000922,Great Wildlands,V-LQBF,M-EKDF,0.00,30000918:30000924
30000941,Great Wildlands,IYOO-M,QM-20X,-0.15,30000912:30000936:30000937
30000951,Great Wildlands,AP-S8F,CI4M-T,-0.03,30000950:30000952
30000957,Great Wildlands,T-W4L3,WTIE-6,-0.03,30000918:30000956:30000962
30000973,Great Wildlands,DYK-G8,H7O-JZ,-0.01,30000972:30000975
30000974,Great Wildlands,DYK-G8,H-8F5Q,-0.02,30000972
30000978,Great Wildlands,L-TEVM,PUZ-IO,-0.19,30000703:30000977:30000979:30000982
30000982,Great Wildlands,L-TEVM,O-8SOC,-0.10,30000978:30000979
30000993,Great Wildlands,W-3Y6D,O-OVOQ,-0.01,30000924:30000991:30000992:30000994
30000994,Great Wildlands,W-3Y6D,92-B0X,-0.01,30000918:30000989:30000991:30000993
30001045,Curse,Heaven,Utopia,-0.02,30001044:30001047:30001048
30001046,Curse,Heaven,Jorund,-0.01,30001044:30001047:30001049
30001153,Catch,UX3-N2,F9E-KX,-0.25,30001158:30003709
30001160,Catch,UX3-N2,WD-VTV,-0.09,30001154:30001158
30001229,Catch,T-HHHT,E-YJ8G,-0.12,30001228
30001230,Catch,T-HHHT,J6QB-P,-0.19,30001228:30001231
30001233,Catch,NNLX-K,ERVK-P,-0.28,30001232:30001234:30001235
30001236,Catch,NNLX-K,IS-R7P,-0.14,30001235:30003721:30003781
30001277,Venal,48R-PS,N5Y-4N,-0.25,30001276:30001278
30001297,Venal,E-I1JW,O-TVTD,-0.10,30001295:30001298
30001301,Venal,W9MQ-1,V3X-L8,-0.16,30001300:30001302
30001304,Venal,W9MQ-1,Z0-TJW,-0.16,30001303:30001305
30001306,Venal,W9MQ-1,9IPC-E,-0.14,30001305:30001307:30004310
30001307,Venal,W9MQ-1,EIV-1W,-0.19,30001305:30001306:30001308
30001318,Venal,Y8-HHZ,4-7IL9,-0.10,30001316:30001319
30001351,Venal,0KTC-R,VG-QW1,-0.77,30001350:30001353
30001352,Venal,0KTC-R,2IBE-N,-0.50,30001350
30001995,Pure Blind,WMP-OF,M-76XI,-0.08,30001994:30001996
30001996,Pure Blind,WMP-OF,ZJET-E,-0.10,30001994:30001995
30002042,Pure Blind,0A-73B,KU5R-W,-0.17,30002033:30002043
30002043,Pure Blind,0A-73B,H1-J33,-0.20,30002042:30002044
30002045,Pure Blind,0A-73B,OGV-AS,-0.14,30002044:30002047
30002483,Geminate,KR-XF4,CFYY-J,-0.21,30002482:30002485
30002486,Geminate,KR-XF4,3SFU-S,-0.07,30002484:30002491
30002488,Geminate,KR-XF4,U6D-9A,-0.03,30002487:30002489
30002502,Geminate,74IL-O,TDE4-H,-0.58,30002501:30002503
30002895,Deklein,Z-D6K5,94-H3F,-0.22,30002893:30002896:30002897
30003308,Syndicate,TA-A7V,I-YGGI,-0.20,30003306
30003313,Syndicate,MK7-AO,XS-XAY,-0.34,30003312:30003314:30003315:30003316
30003345,Syndicate,59H-0G,D85-VD,-0.02,30003343:30003599
30003346,Syndicate,59H-0G,5-VKCN,-0.02,30003344
30003347,Syndicate,59H-0G,U0V6-T,-0.01,30003343
30003351,Syndicate,QS-FVH,4L-E5P,-0.01,30003350:30003352:30003353
30003357,Syndicate,6-V49K,Z-QENW,-0.04,30003356
30003358,Syndicate,6-V49K,D-B7YK,-0.05,30003356
30003361,Syndicate,SKX-PL,VSIG-K,0.00,30003362:30004499
30003566,Solitude,Braille,Aimoguier,0.18,30003565:30003569
30003567,Solitude,Braille,Yveve,0.35,30003565:30003568:30003570:30003591
30003574,Solitude,Elose,Boystin,0.52,30003573:30003575:30003577
30003609,Tenal,M-J57M,3DR-CR,-0.12,30003608:30003610
30003617,Tenal,09-4XW,1QH-0K,-0.07,30003613:30003618:30003622
30003623,Tenal,9P57-V,U1TX-A,-0.11,30003615:30003624:30003625
30003629,Tenal,TJ10-O,S-KSWL,-0.43,30003616:30003630:30003631:30003634
30003650,Tenal,2-ZRM0,A-1IJ9,-0.22,30003626:30003651
30003680,Fade,XFLN-F,P-33KR,-0.28,30003678:30003681:30003682
30003681,Fade,XFLN-F,DO6H-Q,-0.33,30001997:30002906:30003679:30003680
30003685,Fade,UWRZ-2,VRH-H7,-0.27,30002032:30003683:30003688
30003689,Fade,UWRZ-2,L-C3O7,-0.36,30003686:30003687:30003688:30003697
30003693,Fade,7X-X1Y,0-ARFO,-0.50,30003692
30003722,Providence,AZBG-H,OXIY-V,-0.15,30001234:30003721
30003746,Providence,HS7W-T,AY-YCU,-0.08,30003742:30003747:30003774
30003751,Providence,5-88B9,F-YH5B,-0.12,30003750:30003759:30003786
30003752,Providence,5-88B9,H-GKI6,-0.06,30003749:30003753
30003754,Providence,UD-ZJ3,2-TEGJ,-0.17,30003712:30003755:30003756:30003758
30003758,Providence,UD-ZJ3,K1I1-J,-0.17,30003754:30003756:30003759
30003887,Khanid,Youledian,Kaira,0.33,30003886:30003942
30003893,Khanid,Sib,Moro,0.46,30003892:30003895
30003896,Khanid,Seevadin,Claini,0.34,30003886:30003897
30003897,Khanid,Seevadin,Gehi,0.30,30003896:30003898:30003899
30003923,Khanid,Homroon,Nandeza,0.25,30003920:30003924:30003925
30003930,Khanid,Budar,Goudiyah,0.15,30003920:30003931:30003932
30004019,Querious,LI-BA0,3-FKCZ,-0.28,30003892:30003957:30004020:30004022:30004023
30004231,Aridia,Anama,Shakasi,0.32,30004230:30004234:30004235
30004232,Aridia,Anama,Zayi,0.32,30004230:30004233:30004235
30004239,Aridia,Afinoo,Kamih,0.24,30004238:30004240:30004241:30004254
30004247,Aridia,Mareerieh,Marmeha,0.28,30004243
30004267,Aridia,Tid,Nema,0.31,30004240:30004268:30004271:30004272
30004501,Outer Ring,Heart,1L-BHT,0.00,30004499:30004502
30004502,Outer Ring,Heart,D5IW-F,0.00,30004501:30004503
30004507,Outer Ring,Heart,F5FO-U,0.00,30004505
30004508,Outer Ring,Belt,5WAE-M,-0.05,30004506:30004509:30004510:30004511:30004512
30004514,Outer Ring,Wield,J9SH-A,-0.01,30004505:30004515
30004524,Outer Ring,Sword,DB-6W4,0.00,30004522:30004523:30004525
30004526,Outer Ring,Regalia,L3-XYO,-0.10,30004506:30004527:30004529
30004529,Outer Ring,Regalia,T-Z6J2,-0.15,30004526:30004527
30004530,Outer Ring,Regalia,CT7-5V,-0.42,30004527:30004531
30004555,Fountain,Pegasus,3WE-KY,-0.11,30004553:30004556:30004557:30004558
30005280,Genesis,Kihkounad,Partod,0.39,30005279
30005283,Genesis,EVE,Central Point,0.23,30005282:30005284:30005285:30005287
30000020,Derelik,Mamouna,Lilmad,0.16,30000017
30000022,Derelik,Mamouna,Jayneleb,0.11,30000017:30000019
30000039,Derelik,Sazdih,Bayuka,0.40,30000038:30000040:30000041
30000040,Derelik,Sazdih,Uzistoon,0.39,30000038:30000039:30000043
30000043,Derelik,Sazdih,Sari,0.38,30000038:30000040:30000100
30000091,Derelik,Aguh,Eshwil,0.22,30000089
30000092,Derelik,Aguh,Aranir,0.24,30000089:30000094
30000615,Cache,BVA-YH,LMM7-L,-0.19,30000611:30000612
30000624,Cache,5HN-S5,B-T6BT,-0.90,30000625:30000628:30000631
30000629,Cache,5HN-S5,U-QMOA,-0.31,30000627
30000703,Scalding Pass,02QH-A,U2-28D,-0.34,30000704:30000705:30000706:30000707:30000978
30000907,Great Wildlands,U-3HAO,6EG7-R,-0.71,30000908:30000909:30000910:30000938
30000909,Great Wildlands,U-3HAO,2X7Z-L,-0.55,30000906:30000907:30000908
30000910,Great Wildlands,U-3HAO,8DL-CP,-0.84,30000907:30000908:30000911
30000925,Great Wildlands,V-LQBF,BY5-V8,-0.01,30000919:30000921
30000926,Great Wildlands,V-LQBF,TET3-B,-0.02,30000666:30000919
30000936,Great Wildlands,IYOO-M,GF-3FL,-0.43,30000937:30000939:30000940:30000941
30000937,Great Wildlands,IYOO-M,ZJ-GOU,-0.15,30000936:30000938:30000941
30000952,Great Wildlands,AP-S8F,I-QRJA,-0.07,30000951:30000953:30000954
30000956,Great Wildlands,T-W4L3,IX8-JB,-0.04,30000957:30000958:30000962:30000963
30000962,Great Wildlands,T-W4L3,1L-AED,-0.07,30000915:30000956:30000957:30000963
30000975,Great Wildlands,DYK-G8,O-RXCZ,-0.01,30000973:30000976
30000977,Great Wildlands,L-TEVM,P7UZ-T,-0.22,30000906:30000978:30000980
30000989,Great Wildlands,W-3Y6D,52V6-B,-0.03,30000915:30000990:30000991:30000992:30000994
30000991,Great Wildlands,W-3Y6D,SB-23C,-0.02,30000989:30000993:30000994
30000992,Great Wildlands,W-3Y6D,5FCV-A,-0.01,30000989:30000990:30000993
30001020,Curse,Elysium,KLMT-W,-0.02,30000921:30001016:30001041
30001044,Curse,Heaven,Hemin,-0.01,30001028:30001045:30001046
30001048,Curse,Heaven,Litom,-0.04,30001045:30001050
30001049,Curse,Heaven,Farit,-0.01,30001046
30001154,Catch,UX3-N2,9KOE-A,-0.05,30001157:30001160
30001231,Catch,T-HHHT,KA6D-K,-0.24,30001206:30001230
30001232,Catch,NNLX-K,7MD-S1,-0.22,30001233:30003715
30001235,Catch,NNLX-K,BR-N97,-0.25,30001233:30001236:30001237
30001278,Venal,48R-PS,MQFX-Q,-0.42,30001277:30001279
30001298,Venal,E-I1JW,8CIX-S,-0.09,30001297
30001302,Venal,W9MQ-1,N0C-UN,-0.14,30001301:30001303
30001303,Venal,W9MQ-1,VG-6CH,-0.15,30001302:30001304:30001324
30001308,Venal,W9MQ-1,S-1ZXZ,-0.30,30001307:30001309
30001353,Venal,0KTC-R,YJ3-UT,-0.68,30001351:30001354:30001355
30002047,Pure Blind,0A-73B,UI-8ZE,-0.21,30002045
30002485,Geminate,KR-XF4,HKYW-T,-0.05,30002483:30002487:30002492
30002487,Geminate,KR-XF4,VJ-NQP,-0.03,30002485:30002488
30002491,Geminate,KR-XF4,RFGW-V,-0.08,30002486:30002492
30002503,Geminate,74IL-O,UER-TH,-0.73,30002502:30002504
30002896,Deklein,Z-D6K5,CU9-T0,-0.43,30002895:30002897:30002898
30002897,Deklein,Z-D6K5,XCF-8N,-0.45,30002895:30002896:30002898
30002906,Deklein,VW7-YN,CCP-US,-0.94,30002905:30003681
30003314,Syndicate,MK7-AO,DP34-U,-0.36,30003313:30003315:30003316
30003315,Syndicate,MK7-AO,617I-I,-0.27,30003313:30003314:30003316:30003317
30003316,Syndicate,MK7-AO,6-U2M8,-0.33,30003313:30003314:30003315:30003317:30003318:30003368
30003352,Syndicate,QS-FVH,UFXF-C,-0.01,30003351:30003354
30003353,Syndicate,QS-FVH,RLL-9R,-0.01,30003351:30003354
30003362,Syndicate,SKX-PL,RSS-KA,-0.01,30003361:30003363:30003364:30003365:30003366
30003568,Solitude,Braille,Meunvon,0.27,30003567:30003570
30003569,Solitude,Braille,Cadelanne,0.12,30003566
30003570,Solitude,Braille,Elore,0.22,30003567:30003568:30003571
30003575,Solitude,Elose,Lour,0.64,30003574:30003576:30003577
30003577,Solitude,Elose,Oerse,0.62,30003574:30003575:30003576:30003579
30003591,Solitude,Goins,Yvelet,0.78,30003567:30003590
30003599,Solitude,Elerelle,Faurulle,0.10,30003345:30003598:30003600:30003601
30003608,Tenal,M-J57M,H1-ESN,-0.12,30003609:30004334
30003618,Tenal,09-4XW,ZH3-BS,-0.09,30003617:30003619
30003622,Tenal,09-4XW,W8O-19,-0.11,30003617
30003624,Tenal,9P57-V,1BWK-S,-0.22,30003623:30003626:30003627
30003625,Tenal,9P57-V,KMV-CQ,-0.08,30003623:30003627:30003644
30003626,Tenal,9P57-V,RKE-CP,-0.21,30003624:30003627:30003628:30003650
30003630,Tenal,TJ10-O,5-O8B1,-0.30,30003629:30003635:30003636
30003631,Tenal,TJ10-O,R-YWID,-0.74,30003629:30003632:30003633:30003634
30003634,Tenal,TJ10-O,J1-KJP,-0.65,30003629:30003631:30003633
30003682,Fade,XFLN-F,DW-T2I,-0.26,30003680:30003683
30003683,Fade,UWRZ-2,O-CNPR,-0.23,30003682:30003684:30003685:30003686
30003686,Fade,UWRZ-2,O1Y-ED,-0.27,30003683:30003684:30003687:30003689
30003687,Fade,UWRZ-2,K4YZ-Y,-0.30,30002930:30003686:30003689
30003697,Fade,VNX-P0,C4C-Z4,-0.40,30003689:30003698
30003709,Providence,4BZ-R3,D-GTMI,-0.32,30001153:30003710:30003715
30003712,Providence,4BZ-R3,MH9C-S,-0.21,30003711:30003715:30003754
30003742,Providence,HS7W-T,TU-RI6,-0.14,30003741:30003746
30003753,Providence,5-88B9,YQB-22,-0.05,30003752
30003755,Providence,UD-ZJ3,MVCJ-E,-0.14,30003754:30003757:30003759
30003759,Providence,UD-ZJ3,LF-2KP,-0.13,30003751:30003755:30003758
30003774,Providence,H-KW4A,2V-CS5,-0.07,30003746:30003775
30003781,Providence,Q-6LG1,3KB-J0,-0.12,30001236:30003782:30003783:30003786
30003786,Providence,Q-6LG1,3D-CQU,-0.10,30003751:30003781:30003782
30003898,Khanid,Seevadin,Seshala,0.29,30003897:30003902
30003924,Khanid,Homroon,Dimoohan,0.22,30003923
30003925,Khanid,Homroon,Chitiamem,0.22,30003923:30003926:30003927
30003931,Khanid,Budar,Sassecho,0.12,30003930:30003932:30003935
30003932,Khanid,Budar,Timudan,0.12,30003930:30003931:30003933:30003934
30003942,Querious,H-6HGD,A2-V27,-0.39,30003887:30003943:30003944:30003946
30003957,Querious,YB7B-8,0TKF-6,-0.42,30003956:30003959:30003960:30004019
30004020,Querious,LI-BA0,ED-L9T,-0.42,30004019:30004021:30004022
30004022,Querious,LI-BA0,9SBB-9,-0.22,30004019:30004020
30004023,Querious,LI-BA0,I1Y-IU,-0.78,30003995:30004019:30004021:30004024
30004233,Aridia,Anama,Shirshocin,0.26,30003600:30004232:30004236
30004234,Aridia,Anama,Maalna,0.32,30004231:30004235
30004235,Aridia,Anama,Maseera,0.34,30004231:30004232:30004234
30004238,Aridia,Afinoo,Gens,0.17,30004236:30004237:30004239
30004241,Aridia,Afinoo,Jasson,0.25,30004237:30004239:30004248
30004254,Aridia,Ombil,Fihrneh,0.11,30004239:30004255:30004256:30004257:30004266
30004268,Aridia,Tid,Shenda,0.46,30004267:30004269:30004270
30004271,Aridia,Tid,Afrah,0.32,30004267:30004273
30004272,Aridia,Tid,Sota,0.32,30004267:30004269
30004310,Branch,JE7-F2,UQ9-3C,-0.17,30001306:30004311:30004315
30004509,Outer Ring,Belt,0-WVQS,-0.07,30004508:30004510
30004510,Outer Ring,Belt,0-9UHT,-0.03,30004508:30004509:30004513
30004511,Outer Ring,Belt,M-NKZM,-0.05,30004508:30004538
30004512,Outer Ring,Belt,H-M1BY,0.00,30004508
30004515,Outer Ring,Wield,JKJ-VJ,-0.16,30004514:30004516:30004517:30004519:30004520
30004522,Outer Ring,Sword,R-OCBA,0.00,30004520:30004523:30004524
30004523,Outer Ring,Sword,GA-2V7,0.00,30004522:30004524
30004531,Outer Ring,Regalia,2JJ-0E,-0.65,30004530
30004556,Fountain,Pegasus,IR-WT1,-0.10,30004555:30004567
30004557,Fountain,Pegasus,9-VO0Q,-0.12,30004555:30004559:30004573
30004558,Fountain,Pegasus,A8-XBW,-0.17,30004555
30005284,Genesis,EVE,Promised Land,0.28,30005283:30005286
30005285,Genesis,EVE,Dead End,0.25,30005283
30005287,Genesis,EVE,Canard,0.28,30005283
30000019,Derelik,Mamouna,Podion,0.11,30000022
30000041,Derelik,Sazdih,Bairshir,0.36,30000039:30000042
30000094,Derelik,Aguh,Hahyil,0.21,30000092
30000611,Cache,BVA-YH,2-2EWC,-0.11,30000615:30000616:30000618
30000628,Cache,5HN-S5,8-SPNN,-0.95,30000624
30000631,Cache,Y-JSM8,K-RMI5,-0.10,30000624:30000630:30000632
30000666,Scalding Pass,4YFT-F,F-5FDA,-0.05,30000667:30000668:30000926:30000939
30000704,Scalding Pass,02QH-A,LQ-OAI,-0.54,30000680:30000703:30000705
30000705,Scalding Pass,02QH-A,5-MQQ7,-0.37,30000703:30000704:30000707
30000706,Scalding Pass,02QH-A,6-EQYE,-0.40,30000703:30000708:30000787
30000707,Scalding Pass,02QH-A,03-OR2,-0.17,30000703:30000705:30000708
30000906,Great Wildlands,U-3HAO,FVXK-D,-0.38,30000909:30000977
30000911,Great Wildlands,U-3HAO,UMDQ-6,-0.87,30000910
30000938,Great Wildlands,IYOO-M,QQ3-YI,-0.25,30000907:30000937
30000939,Great Wildlands,IYOO-M,9-34L5,-0.08,30000666:30000936
30000940,Great Wildlands,IYOO-M,0R-GZQ,-0.44,30000936
30000953,Great Wildlands,AP-S8F,M-YWAL,-0.23,30000952
30000954,Great Wildlands,AP-S8F,DE71-9,-0.14,30000952:30000955
30000958,Great Wildlands,T-W4L3,Y-DSSK,-0.02,30000956:30000959:30000961
30000963,Great Wildlands,T-W4L3,1C-953,-0.07,30000956:30000962
30000976,Great Wildlands,DYK-G8,4M-P1I,-0.03,30000975
30000980,Great Wildlands,L-TEVM,EOE3-N,-0.17,30000977
30000990,Great Wildlands,W-3Y6D,PUC-JZ,-0.03,30000989:30000992
30001016,Curse,Elysium,HLW-HP,-0.02,30001018:30001019:30001020
30001028,Curse,Sound,RMOC-W,-0.02,30001024:30001026:30001044
30001041,Curse,Hale,G-0Q86,-0.02,30001020:30001036:30001038:30001039
30001050,Curse,Heaven,Jamunda,-0.04,30001048:30001170
30001157,Catch,UX3-N2,36N-HZ,-0.06,30001154:30001155:30001163
30001206,Catch,FDR-EQ,CBL-XP,-0.28,30001205:30001208:30001231
30001237,Catch,NNLX-K,S25C-K,-0.27,30001235
30001279,Venal,48R-PS,9-8BL8,-0.50,30001278
30001309,Venal,XHYS-O,N-5476,-0.36,30001308:30001310:30001312:30001314
30001324,Venal,Y8HB-U,PF-QHK,-0.13,30001303:30001325:30001326
30001354,Venal,0KTC-R,ZD4-G9,-0.62,30001353
30001355,Venal,0KTC-R,C2-DDA,-0.80,30001353
30002492,Geminate,KR-XF4,N-HK93,-0.21,30002485:30002491
30002504,Geminate,74IL-O,UG-UWZ,-0.96,30002503
30002898,Deklein,Z-D6K5,FMB-JP,-0.58,30002896:30002897:30002899:30002901
30002905,Deklein,VW7-YN,2R-CRW,-0.88,30002902:30002903:30002904:30002906
30002930,Deklein,S-B1E4,8S28-3,-0.67,30002928:30002931:30003687
30003317,Syndicate,MK7-AO,I0AB-R,-0.25,30003315:30003316:30003319
30003318,Syndicate,MK7-AO,MXYS-8,-0.39,30003316:30004292
30003354,Syndicate,QS-FVH,51-5XG,-0.01,30003352:30003353
30003363,Syndicate,SKX-PL,CIS-7X,-0.01,30003362:30003364:30003366:30003367
30003364,Syndicate,SKX-PL,DCHR-L,-0.01,30003362:30003363:30003365:30003367
30003365,Syndicate,SKX-PL,EU0I-T,-0.01,30003362:30003364
